,zpid,price_str,price,zestimate,rent_zestimate,tax_assesed_value,beds,baths,sqft,lot_sqft,lot_acres,lat,lng,zip_code,city,state,address,status_type,status_text,home_type,is_preforeclosure,is_zillow_owned,days_on_zillow,link,miles_from_work,miles_from_work_class,price_per_square_foot,price_per_lot_size,lot_size_per_square_foot,beds_per_square_foot,baths_per_square_foot,beds_and_baths_per_square_foot,lot_sqft_vs_house_sqft,zestimate_vs_price,reveal_factor,good_deal_factor,location_factor,green_space_factor,interior_space_factor,space_cost_factor,reveal_factor_class
2626,13986678,"$719,000",719000.0,698045.0,2558.0,188392.0,2.0,2.0,1890.0,108900.0,2.5,39.375797,-105.827156,80456,Jefferson,CO,331 Frenchman Rd Jefferson CO 80456,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/331-Frenchman-Rd-Jefferson-CO-80456/13986678_zpid/,49.52156967765972,Worst,380.4232804232804,6.602387511478421,107010.0,945.0,945.0,472.5,57.61904761904762,-20955.0,,,,,,,
2627,13985330,"$420,000",420000.0,410500.0,2199.0,254962.0,2.0,1.0,840.0,133729.19999999998,3.07,39.244804,-105.76142,80456,Como,CO,21 Flint Ct Como CO 80456,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/21-Flint-Ct-Como-CO-80456/13985330_zpid/,54.718581334551274,Worst,500.0,3.1406753349305916,132889.19999999998,420.0,840.0,280.0,159.20142857142855,-9500.0,,,,,,,
2628,13988927,"$399,000",399000.0,387300.0,1814.0,197013.0,1.0,1.0,624.0,87120.0,2.0,39.265182,-105.61614,80456,Jefferson,CO,435 Sugar Loaf Ln Jefferson CO 80456,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/435-Sugar-Loaf-Ln-Jefferson-CO-80456/13988927_zpid/,49.74133992147923,Worst,639.4230769230769,4.579889807162535,86496.0,624.0,624.0,312.0,139.6153846153846,-11700.0,,,,,,,
2629,13985426,"$1,250,000",1250000.0,,,658441.0,6.0,4.0,4830.0,389861.99999999994,8.95,39.410435,-105.42789,80421,Bailey,CO,174 Bluebird Ln Bailey CO 80421,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/174-Bluebird-Ln-Bailey-CO-80421/13985426_zpid/,36.66855462709481,Worst,258.7991718426501,3.206262728863034,385031.99999999994,805.0,1207.5,483.0,80.7167701863354,,,,,,,,
2630,245176806,"$48,900",48900.0,,,10821.0,,,,91911.59999999999,2.11,39.215664,-105.765686,80432,Como,CO,48 Pelican Pl Como CO 80432,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/48-Pelican-Pl-Como-CO-80432/245176806_zpid/,56.55328940974737,Worst,,,,,,,,,,,,,,,
2631,2061607092,"$127,900",127900.0,,,,,,,55321.200000000004,1.27,39.376217,-105.834045,80456,Jefferson,CO,607 Boreas Cir Jefferson CO 80456,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/607-Boreas-Cir-Jefferson-CO-80456/2061607092_zpid/,49.742069274940434,Worst,,,,,,,,,,,,,,,
2632,194073336,"$1,475,000",1475000.0,1301200.0,3949.0,770700.0,3.0,2.0,2100.0,217800.0,5.0,39.56757,-105.856705,80435,Montezuma,CO,125 Webster Pass Rd Montezuma CO 80435,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/125-Webster-Pass-Rd-Montezuma-CO-80435/194073336_zpid/,41.745681767489444,Worst,702.3809523809524,6.7722681359045,215700.0,700.0,1050.0,420.0,103.71428571428571,-173800.0,,,,,,,
2633,58768653,"$885,000",885000.0,883859.0,3599.0,610681.0,3.0,3.0,2714.0,5227.2,0.12,39.691612,-105.353615,80439,Evergreen,CO,31140 Tahoe Ct Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/31140-Tahoe-Ct-Evergreen-CO-80439/58768653_zpid/,17.12062371567258,Worst,326.0869565217391,169.3067033976125,2513.2,904.6666666666666,904.6666666666666,452.3333333333333,1.9260132645541634,-1141.0,,,,,,,
2634,2061609903,"$57,818",57818.0,,,,,,,148539.6,3.41,39.115353,-105.71668,80449,Hartsel,CO,0 Navajo Trl 5805 Hartsel CO 80449,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/0-Navajo-Trl-5805-Hartsel-CO-80449/2061609903_zpid/,61.403412912868674,Worst,,,,,,,,,,,,,,,
2635,2061611389,"$26,000",26000.0,,,,,,,222155.99999999997,5.1,39.077736,-105.64394,80449,Hartsel,CO,4896 Park Rd 14 Hartsel CO 80449,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/4896-Park-Rd-14-Hartsel-CO-80449/2061611389_zpid/,62.22340136744929,Worst,,,,,,,,,,,,,,,
2636,13845266,"$925,000",925000.0,917226.0,3754.0,600088.0,3.0,3.0,2076.0,783383.04,17.984,39.47347,-105.37816,80470,Pine,CO,32937 Red Sparrow Trl Pine CO 80470,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/32937-Red-Sparrow-Trl-Pine-CO-80470/13845266_zpid/,31.72727977768419,Worst,445.5684007707129,1.1807761373031511,781307.04,692.0,692.0,346.0,377.3521387283237,-7774.0,,,,,,,
2637,130450248,"$1,200,000",1200000.0,,,593902.0,,,,480466.8,11.03,39.65494,-105.329575,80439,Evergreen,CO,3305 Timbergate Trl Evergreen CO 80439,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/3305-Timbergate-Trl-Evergreen-CO-80439/130450248_zpid/,18.98470538125318,Worst,,,,,,,,,,,,,,,
2638,13268992,"$1,025,000",1025000.0,1025002.0,3905.0,677850.0,4.0,3.0,3095.0,87555.59999999999,2.01,39.64741,-105.411934,80439,Evergreen,CO,57 James Dr Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/57-James-Dr-Evergreen-CO-80439/13268992_zpid/,21.267120715666405,Worst,331.1793214862682,11.706846849316321,84460.59999999999,773.75,1031.6666666666667,442.14285714285717,28.28936995153473,2.0,,,,,,,
2639,13754806,"$1,300,000",1300000.0,1261000.0,5004.0,890632.0,5.0,4.0,3922.0,30056.4,0.6900000000000001,39.69528,-105.267845,80401,Golden,CO,1184 Snowberry Dr Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1184-Snowberry-Dr-Golden-CO-80401/13754806_zpid/,15.443225964148672,Worst,331.4635390107088,43.252019536604514,26134.4,784.4,980.5,435.77777777777777,7.663539010708822,-39000.0,,,,,,,
2640,13838367,"$825,000",825000.0,811897.0,3399.0,440960.0,4.0,3.0,2236.0,50529.6,1.16,39.53509,-105.241486,80465,Morrison,CO,9661 City View Dr Morrison CO 80465,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/9661-City-View-Dr-Morrison-CO-80465/13838367_zpid/,26.283474099992524,Worst,368.9624329159213,16.327063740856843,48293.6,559.0,745.3333333333334,319.42857142857144,22.598211091234347,-13103.0,,,,,,,
2641,13839445,"$575,000",575000.0,572761.0,2381.0,373106.0,2.0,1.0,1348.0,87120.0,2.0,39.55383,-105.371025,80433,Conifer,CO,9021 Rex Ln Conifer CO 80433,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/9021-Rex-Ln-Conifer-CO-80433/13839445_zpid/,26.30952722040474,Worst,426.55786350148367,6.600091827364555,85772.0,674.0,1348.0,449.3333333333333,64.62908011869436,-2239.0,,,,,,,
2642,13806001,"$599,000",599000.0,599005.0,2799.0,417266.0,3.0,2.0,1846.0,23958.000000000004,0.55,39.581387,-105.37924,80439,Evergreen,CO,7421 Brook Forest Dr Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/7421-Brook-Forest-Dr-Evergreen-CO-80439/13806001_zpid/,24.663149681286924,Worst,324.48537378114844,25.002086985558055,22112.000000000004,615.3333333333334,923.0,369.2,12.978331527627304,5.0,,,,,,,
2643,108394682,"$550,000",550000.0,,,152949.0,,,,557568.0,12.8,39.622707,-105.22323,80465,Morrison,CO,5162 Raven Gulch Rd Morrison CO 80465,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/5162-Raven-Gulch-Rd-Morrison-CO-80465/108394682_zpid/,20.194654578529757,Worst,,,,,,,,,,,,,,,
2644,13805536,"$1,150,000",1150000.0,1147300.0,4769.0,779056.0,3.0,3.0,2803.0,435600.0,10.0,39.590267,-105.33403,80439,Evergreen,CO,7000 S Frog Hollow Ln Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/7000-S-Frog-Hollow-Ln-Evergreen-CO-80439/13805536_zpid/,23.32185405493252,Worst,410.2747056724938,2.640036730945822,432797.0,934.3333333333334,934.3333333333334,467.1666666666667,155.40492329646807,-2700.0,,,,,,,
2645,13985245,"$489,900",489900.0,491127.0,2449.0,323001.0,2.0,2.0,1920.0,60983.99999999999,1.4,39.42597,-105.448135,80421,Bailey,CO,1280 County Road 72 Bailey CO 80421,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1280-County-Road-72-Bailey-CO-80421/13985245_zpid/,36.00782055625509,Worst,255.15625,8.033254624163716,59063.99999999999,960.0,960.0,480.0,31.762499999999996,1227.0,,,,,,,
2646,245145588,"$105,000",105000.0,,,39842.0,,,,175111.19999999998,4.02,39.238766,-105.75328,80456,Como,CO,63 Longbow Ct Como CO 80456,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/63-Longbow-Ct-Como-CO-80456/245145588_zpid/,54.84436073570346,Worst,,,,,,,,,,,,,,,
2647,13840646,"$1,100,000",1100000.0,1080530.0,4345.0,819287.0,4.0,4.0,4470.0,222155.99999999997,5.1,39.519245,-105.3612,80433,Conifer,CO,10922 Conifer Mountain Rd Conifer CO 80433,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/10922-Conifer-Mountain-Rd-Conifer-CO-80433/13840646_zpid/,28.43780053364718,Worst,246.08501118568233,4.9514755397108345,217685.99999999997,1117.5,1117.5,558.75,49.699328859060394,-19470.0,,,,,,,
2648,13758784,"$865,000",865000.0,865000.0,3599.0,514839.0,5.0,3.0,2682.0,22216.0,0.5100091827364555,39.6536,-105.344315,80439,Evergreen,CO,3370 El Pinal Dr Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3370-El-Pinal-Dr-Evergreen-CO-80439/13758784_zpid/,19.33886256804441,Worst,322.5205070842655,38.93590205257472,19534.0,536.4,894.0,335.25,8.283370618941088,0.0,,,,,,,
2649,13986036,"$274,750",274750.0,263521.0,2201.0,203664.0,2.0,1.0,600.0,23086.800000000003,0.53,39.513233,-105.50534,80421,Bailey,CO,24 Linn Rd Bailey CO 80421,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/24-Linn-Rd-Bailey-CO-80421/13986036_zpid/,31.78603427663939,Worst,457.9166666666667,11.900739816691788,22486.800000000003,300.0,600.0,200.0,38.478,-11229.0,,,,,,,
2650,63367994,"$520,000",520000.0,510219.0,2681.0,335539.0,3.0,2.0,1274.0,8582.0,0.1970156106519743,39.670692,-105.24122,80453,Idledale,CO,2582 S Mount Evans Ln Idledale CO 80453,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2582-S-Mount-Evans-Ln-Idledale-CO-80453/63367994_zpid/,16.93579446703578,Worst,408.16326530612247,60.591936611512466,7308.0,424.6666666666667,637.0,254.8,6.736263736263736,-9781.0,,,,,,,
2651,108383806,"$199,900",199900.0,,,123800.0,,,,77972.40000000001,1.79,39.49986,-105.32843,80433,Conifer,CO,28652 Doe Valley Dr Conifer CO 80433,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/28652-Doe-Valley-Dr-Conifer-CO-80433/108383806_zpid/,29.316902533534627,Worst,,,,,,,,,,,,,,,
2652,108394321,"$162,000",162000.0,,,116548.0,,,,51400.799999999996,1.18,39.495872,-105.32445,80433,Conifer,CO,12208 Circle Dr Conifer CO 80433,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/12208-Circle-Dr-Conifer-CO-80433/108394321_zpid/,29.543658807688875,Worst,,,,,,,,,,,,,,,
2653,13756217,"$3,950,033",3950033.0,3826700.0,15411.0,3715593.0,8.0,12.0,13452.0,278784.0,6.4,39.688057,-105.373764,80439,Evergreen,CO,1465 Autumnwood Ln Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1465-Autumnwood-Ln-Evergreen-CO-80439/13756217_zpid/,17.826430376732606,Worst,293.63908712459113,14.16879376147842,265332.0,1681.5,1121.0,672.6,20.72435325602141,-123333.0,,,,,,,
2654,13839480,"$9,500,000",9500000.0,9092856.0,35833.0,4287388.0,11.0,14.0,7853.0,2159269.2,49.57,39.55221,-105.36601,80433,Conifer,CO,9141 Mountain Ranch Rd Conifer CO 80433,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/9141-Mountain-Ranch-Rd-Conifer-CO-80433/13839480_zpid/,26.33264022790193,Worst,1209.7287660766585,4.399636691895572,2151416.2,713.9090909090909,560.9285714285714,314.12,274.9610594677194,-407144.0,,,,,,,
2655,225408103,"$209,000",209000.0,,,80798.0,,,,268765.2,6.17,39.37057,-105.82408,80456,Jefferson,CO,2433 Michigan Hill Rd Jefferson CO 80456,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/2433-Michigan-Hill-Rd-Jefferson-CO-80456/225408103_zpid/,49.687482863375884,Worst,,,,,,,,,,,,,,,
2656,299968853,"$45,000",45000.0,,,10800.0,,,,174240.0,4.0,39.26269,-105.76802,80456,Como,CO,3547 Arrowhead Dr Como CO 80456,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/3547-Arrowhead-Dr-Como-CO-80456/299968853_zpid/,53.866663489473545,Worst,,,,,,,,,,,,,,,
2657,2062172189,"$595,000",595000.0,,,,,,,141570.0,3.25,39.5002,-105.62275,80421,Bailey,CO,Fast Draw Ct Bailey CO 80421,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/Fast-Draw-Ct-Bailey-CO-80421/2062172189_zpid/,35.9664495330354,Worst,,,,,,,,,,,,,,,
2658,2061757079,"$2,000,000",2000000.0,,,,,,,8319960.0,191.0,39.367615,-105.84365,80456,Jefferson,CO,4445 County Road 35 Jefferson CO 80456,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/4445-County-Road-35-Jefferson-CO-80456/2061757079_zpid/,50.52716702324402,Worst,,,,,,,,,,,,,,,
2659,245176541,"$239,900",239900.0,,,82202.0,,,,1632628.7999999998,37.48,39.075287,-105.742455,80449,Hartsel,CO,861 Summit Rd Hartsel CO 80449,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/861-Summit-Rd-Hartsel-CO-80449/245176541_zpid/,64.4972673234693,Worst,,,,,,,,,,,,,,,
2660,13845533,"$1,600,000",1600000.0,1576470.0,6148.0,428571.0,1.0,1.0,750.0,3310560.0,76.0,39.42851,-105.32263,80470,Pine,CO,15537 S Elk Creek Rd Pine CO 80470,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/15537-S-Elk-Creek-Rd-Pine-CO-80470/13845533_zpid/,34.101218117735414,Worst,2133.3333333333335,0.4833019187086173,3309810.0,750.0,750.0,375.0,4414.08,-23530.0,,,,,,,
2661,13758058,"$1,700,000",1700000.0,,,1087911.0,5.0,5.0,5341.0,46609.200000000004,1.07,39.65675,-105.3549,80439,Evergreen,CO,3273 Elk View Dr Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3273-Elk-View-Dr-Evergreen-CO-80439/13758058_zpid/,19.346448121634417,Worst,318.29245459651753,36.47348592123443,41268.200000000004,1068.2,1068.2,534.1,8.726680396929416,,,,,,,,
2662,13803932,"$1,150,000",1150000.0,1150000.0,4985.0,567216.0,3.0,3.0,2241.0,103237.20000000001,2.37,39.625366,-105.2884,80439,Evergreen,CO,5057 Bear Mountain Dr Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5057-Bear-Mountain-Dr-Evergreen-CO-80439/13803932_zpid/,20.393575276240714,Worst,513.1637661758143,11.139395489222876,100996.20000000001,747.0,747.0,373.5,46.06746987951808,0.0,,,,,,,
2663,13800569,"$719,000",719000.0,719001.0,3328.0,479651.0,3.0,3.0,2022.0,43560.0,1.0,39.59536,-105.21889,80465,Morrison,CO,6708 S Turkey Creek Rd Morrison CO 80465,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6708-S-Turkey-Creek-Rd-Morrison-CO-80465/13800569_zpid/,22.079572437271263,Worst,355.5885262116716,16.50596877869605,41538.0,674.0,674.0,337.0,21.543026706231455,1.0,,,,,,,
2664,13755056,"$3,750,000",3750000.0,,,2055187.0,5.0,5.0,7464.0,211265.99999999997,4.85,39.683456,-105.270355,80401,Golden,CO,1753 Montane Dr E Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1753-Montane-Dr-E-Golden-CO-80401/13755056_zpid/,16.27077453965951,Worst,502.411575562701,17.750134901025252,203801.99999999997,1492.8,1492.8,746.4,28.304662379421217,,,,,,,,
2665,13840961,"$1,200,000",1200000.0,1162524.0,4593.0,913017.0,4.0,7.0,5963.0,87120.0,2.0,39.502136,-105.28705,80433,Conifer,CO,11778 Black Hawk Dr Conifer CO 80433,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/11778-Black-Hawk-Dr-Conifer-CO-80433/13840961_zpid/,28.78387266355894,Worst,201.2409860808318,13.774104683195592,81157.0,1490.75,851.8571428571429,542.0909090909091,14.610095589468388,-37476.0,,,,,,,
2666,79989598,"$1,100,000",1100000.0,1096699.0,4586.0,682698.0,4.0,3.0,3117.0,48787.200000000004,1.12,39.60228,-105.36276,80439,Evergreen,CO,6261 Arapahoe Dr Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6261-Arapahoe-Dr-Evergreen-CO-80439/79989598_zpid/,23.003938482940324,Worst,352.9034327879371,22.546897546897544,45670.200000000004,779.25,1039.0,445.2857142857143,15.651973051010588,-3301.0,,,,,,,
2667,225398816,"$250,000",250000.0,,,14152.0,,,,248292.0,5.7,39.49218,-105.51662,80421,Bailey,CO,County Road 43 Bailey CO 80421,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/County-Road-43-Bailey-CO-80421/225398816_zpid/,33.35005541441936,Worst,,,,,,,,,,,,,,,
2668,245146576,"$49,500",49500.0,,,17240.0,,,,218671.19999999998,5.02,39.086052,-105.76347,80449,Hartsel,CO,337 June Ln Hartsel CO 80449,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/337-June-Ln-Hartsel-CO-80449/245146576_zpid/,64.33073403004201,Worst,,,,,,,,,,,,,,,
2669,13840439,"$1,050,000",1050000.0,1032672.0,4185.0,96666.0,5.0,2.0,3640.0,99316.79999999999,2.28,39.529472,-105.334755,80433,Conifer,CO,29152 Shadow Mountain Dr Conifer CO 80433,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/29152-Shadow-Mountain-Dr-Conifer-CO-80433/13840439_zpid/,27.395572743818356,Worst,288.46153846153845,10.572229471751005,95676.79999999999,728.0,1820.0,520.0,27.28483516483516,-17328.0,,,,,,,
2670,245506582,"$650,000",650000.0,,,237262.0,0.0,0.0,3170.0,87555.59999999999,2.01,39.521156,-105.30712,80433,Conifer,CO,26764 R Ln Conifer CO 80433,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/26764-R-Ln-Conifer-CO-80433/245506582_zpid/,27.65364155483313,Worst,,,,,,,,,,,,,,,
2671,13839034,"$699,900",699900.0,693706.0,3329.0,404594.0,3.0,2.0,2007.0,67953.6,1.56,39.490074,-105.22064,80433,Conifer,CO,19424 Silver Ranch Rd Conifer CO 80433,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/19424-Silver-Ranch-Rd-Conifer-CO-80433/13839034_zpid/,29.3547390137145,Worst,348.729446935725,10.299675072402344,65946.6,669.0,1003.5,401.4,33.85829596412557,-6194.0,,,,,,,
2672,13840367,"$825,000",825000.0,814939.0,3499.0,531336.0,3.0,3.0,3068.0,104544.0,2.4,39.532608,-105.32231,80433,Conifer,CO,10191 Apache Spring Dr Conifer CO 80433,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/10191-Apache-Spring-Dr-Conifer-CO-80433/13840367_zpid/,27.036177446217614,Worst,268.90482398956976,7.891414141414141,101476.0,1022.6666666666666,1022.6666666666666,511.3333333333333,34.075619295958276,-10061.0,,,,,,,
2673,13269500,"$775,000",775000.0,768193.0,2499.0,451380.0,2.0,2.0,2072.0,87120.0,2.0,39.570393,-105.399315,80439,Evergreen,CO,24 Navajo Trl Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/24-Navajo-Trl-Evergreen-CO-80439/13269500_zpid/,25.763506720147113,Worst,374.03474903474904,8.895775941230486,85048.0,1036.0,1036.0,518.0,42.04633204633205,-6807.0,,,,,,,
2674,87814843,"$2,300,000",2300000.0,,,660516.0,2.0,3.0,3727.0,6969600.0,160.0,39.12729,-105.4833,80827,Lake George,CO,701 County Road 597 Lake George CO 80827,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/701-County-Road-597-Lake-George-CO-80827/87814843_zpid/,56.282621486559506,Worst,617.118325731151,0.33000459136822774,6965873.0,1863.5,1242.3333333333333,745.4,1870.029514354709,,,,,,,,
2675,13758155,"$1,245,000",1245000.0,1238759.0,4959.0,698623.0,5.0,3.0,3604.0,10018.8,0.22999999999999998,39.652805,-105.353065,80439,Evergreen,CO,31120 Cinnamonwood Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/31120-Cinnamonwood-Evergreen-CO-80439/13758155_zpid/,19.56106311689849,Worst,345.44950055493894,124.26637920709068,6414.799999999999,720.8,1201.3333333333333,450.5,2.7799112097669254,-6241.0,,,,,,,
2676,13983299,"$189,000",189000.0,182457.0,2199.0,114045.0,2.0,0.0,612.0,16552.8,0.38,39.467117,-105.66598,80448,Grant,CO,580 County Road 62 Grant CO 80448,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/580-County-Road-62-Grant-CO-80448/13983299_zpid/,39.18245068762685,Worst,,,,,,,,-6543.0,,,,,,,
2677,13758954,"$600,000",600000.0,,,257952.0,,,,176418.0,4.05,39.662083,-105.31449,80439,Evergreen,CO,27873 Meadow View Dr Evergreen CO 80439,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/27873-Meadow-View-Dr-Evergreen-CO-80439/13758954_zpid/,18.268064120729864,Worst,,,,,,,,,,,,,,,
2678,96753375,"$450,000",450000.0,,,313170.0,,,,440827.19999999995,10.12,39.661327,-105.2443,80453,Idledale,CO,21814 Shady Ln Idledale CO 80453,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/21814-Shady-Ln-Idledale-CO-80453/96753375_zpid/,17.59486355955418,Worst,,,,,,,,,,,,,,,
2679,96753376,"$550,000",550000.0,,,309640.0,,,,435600.0,10.0,39.660854,-105.24061,80453,Idledale,CO,21904 Shady Ln Idledale CO 80453,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/21904-Shady-Ln-Idledale-CO-80453/96753376_zpid/,17.610467922715248,Worst,,,,,,,,,,,,,,,
2680,2078444272,"$900,000",900000.0,,,,,,,250034.40000000002,5.74,39.632988,-105.41868,80439,Evergreen,CO,Upper Bear Creek Rd Evergreen CO 80439,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/Upper-Bear-Creek-Rd-Evergreen-CO-80439/2078444272_zpid/,22.31159175108321,Worst,,,,,,,,,,,,,,,
2681,225409009,"$39,000",39000.0,,,30207.0,,,,435600.0,10.0,39.11431,-105.678276,80449,Hartsel,CO,1584 Ute Trce Hartsel CO 80449,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/1584-Ute-Trce-Hartsel-CO-80449/225409009_zpid/,60.60365470354882,Worst,,,,,,,,,,,,,,,
2682,67826226,"$79,000",79000.0,,,27341.0,,,,174240.0,4.0,39.12462,-105.69652,80449,Hartsel,CO,344 Superstition Trl Hartsel CO 80449,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/344-Superstition-Trl-Hartsel-CO-80449/67826226_zpid/,60.36144485465113,Worst,,,,,,,,,,,,,,,
